id_aluno,data_matricula,data_cancelamento,plano,valor_mensalidade,unidade,modalidade_principal,idade,frequencia_semanal,usa_app,checkins_app_mes
261,2024-10-12,,Mensal,129.9,Zona Leste,Musculacao,19.0,4.09,True,14.0
866,2024-09-16,2025-04-08,Anual,89.9,Zona Oeste,Spinning,41.0,3.36,True,19.0
908,20/03/2024,2024-07-18,Mensal,129.9,Zona Leste,Funcional,17.0,2.46,False,0.0
1495,2024-03-10,2024-09-04, Mensal ,123.4,Zona Oeste,Musculacao,17.0,3.28,False,
139,2025-02-18,,Trimestral,109.9,Zona Leste,Crossfit,34.0,,True,15.0
550,2025-07-06,,Mensal,129.9,Zona Leste,Spinning,43.0,3.48,True,12.0
1378,12/05/2025,,Anual,89.9, Zona Leste ,Yoga,,4.67,True,24.0
893,2025-06-07,, Mensal ,116.91,Zona Leste,Musculacao,29.0,6.72,True,15.0
821,2025-03-13,,Mensal,129.9,Zona Leste,Musculacao,40.0,5.48,True,21.0
559,2025-07-02,,Trimestral,109.9,Zona Leste,Musculacao,21.0,1.8,False,0.0
140,2024-01-06,2024-03-22,Mensal,129.9,Zona Oeste,Musculacao,36.0,6.48,True,27.0
1348,2025-03-26,,Mensal,123.4,Zona Leste,Funcional,47.0,,True,11.0
1233,2025-03-29,2025-07-19, Mensal ,129.9,Zona Oeste,Musculacao,35.0,1.28,True,7.0
225,2025-05-26,2025-12-09,Mensal,129.9,Zona Oeste,Musculacao,29.0,3.66,True,17.0
619,2025-06-30,,Mensal,425.27,Zona Leste,Musculacao,19.0,4.95,True,22.0
410,2025-07-16,,Anual,85.4,Centro,Spinning,51.0,7.0,True,27.0
326,2025-09-06,,Trimestral,98.91,Zona Leste,Musculacao,22.0,4.37,True,10.0
300,2024-01-07,,Trimestral,109.9,Zona Oeste,Funcional,20.0,5.43,True,29.0
941,2025-04-28,,Mensal,129.9,Centro,Musculacao,19.0,3.93,True,15.0
1487,2025-02-01,2025-03-03,Anual ,89.9,Zona Leste,Musculacao,47.0,4.55,True,15.0
707,2025-01-09,,Trimestral,379.9,Zona Oeste,Funcional,17.0,5.64,True,27.0
1432,2025-09-02,,Trimestral,109.9, Zona Leste ,Musculacao,34.0,3.48,True,12.0
999,2024-03-14,,ANUAL,85.4, Centro ,Musculacao,40.0,4.84,True,20.0
1227,2025-08-28,,Mensal,123.4,Centro,Musculacao,37.0,2.33,True,6.0
574,2024-07-28,,TRIMESTRAL,109.9,Centro,Musculacao,30.0,6.24,True,15.0
504,2025-10-12,,Mensal,129.9,Zona Oeste,Funcional,25.0,6.22,True,28.0
606,2024-05-22,,TRIMESTRAL,104.4,Zona Oeste,Musculacao,41.0,1.02,False,0.0
803,2024-12-05,2025-03-09,Anual ,85.4,Zona Oeste,Spinning,27.0,1.52,True,6.0
4,26/07/2025,,Trimestral,104.4,Zona Leste,Yoga,53.0,4.2,False,0.0
977,19/11/2024,,mensal,123.4,Zona Leste,Funcional,35.0,3.09,False,0.0
468,30/05/2024,,Anual,80.91,Centro,Musculacao,36.0,4.18,True,16.0
322,2024-06-20,2024-09-01,Mensal,116.91,Zona Oeste,Musculacao,28.0,2.92,True,9.0
6,2024-08-02,,Anual,89.9,Zona Oeste,Musculacao,28.0,4.89,False,0.0
223,2025-09-06,,Trimestral,109.9, Zona Oeste ,Funcional,23.0,,True,5.0
548,2024-11-28,,Mensal,129.9,Zona Oeste,Crossfit,27.0,2.05,True,2.0
789,2025-07-29,,Trimestral,109.9,Zona Leste,Musculacao,40.0,4.21,True,17.0
40,2025-02-09,,Trimestral,109.9, Zona Leste ,Musculacao,32.0,2.95,True,11.0
543,2024-07-04,,Anual,89.9,Zona Oeste,Funcional,39.0,3.37,True,11.0
243,2024-04-19,, Mensal ,129.9,Zona Leste,Crossfit,33.0,4.86,True,16.0
137,2024-12-25,,Anual,89.9, Zona Leste ,Funcional,23.0,2.27,True,
1222,2024-07-19,,Mensal,123.4,Centro,Musculacao,24.0,1.79,True,7.0
635,2024-11-05,, Mensal ,129.9,Zona Oeste,Musculacao,19.0,2.58,True,7.0
892,2024-07-15,,Anual ,85.4,Zona Oeste,Musculacao,,2.9,True,
712,2025-07-02,,Trimestral,109.9,Zona Oeste,Musculacao,29.0,3.08,True,68.0
1098,2024-10-16,,Trimestral,109.9,Zona Leste,Funcional,19.0,3.43,True,14.0
793,2024-08-22,2024-10-25,Mensal,129.9,Zona Oeste,Musculacao,47.0,1.96,False,0.0
1407,2024-11-25,,Anual,89.9,Centro,Musculacao,29.0,7.0,True,21.0
582,2024-02-11,,Mensal,123.4,Zona Leste,Musculacao,36.0,5.51,True,15.0
1103,2024-06-30,,Trimestral,109.9,Zona Oeste,Crossfit,34.0,3.73,True,14.0
1499,2024-03-13,,Mensal,129.9,Centro,Funcional,32.0,5.39,True,24.0
1430,2024-02-21,,Mensal,337.12,Zona Oeste,Funcional,28.0,,True,67.0
377,2025-04-17,,Anual,89.9,Zona Leste,Funcional,999.0,3.03,False,0.0
315,2025-06-24,,Mensal,123.4,Centro,Musculacao,17.0,2.13,True,5.0
443,08/06/2025,2025-09-22,Trimestral,109.9,Zona Leste,Musculacao,,3.76,True,15.0
320,2025-08-29,,Anual,89.9, Zona Oeste ,Musculacao,17.0,4.06,True,16.0
1035,2024-12-09,2025-05-06,Mensal,129.9, Centro ,Musculacao,21.0,2.85,False,0.0
837,2024-12-08,,Trimestral,104.4,Centro,Musculacao,,2.7,False,0.0
1165,10/08/2025,2025-11-25,Mensal,129.9,Zona Oeste,Musculacao,41.0,1.54,True,3.0
425,2025-06-30,,Trimestral,109.9,Zona Leste,Musculacao,1.0,6.67,True,17.0
554,2025-11-27,,Anual,89.9, Centro ,Musculacao,40.0,4.55,True,20.0
595,2025-04-26,2025-06-03,Mensal,129.9,Centro,Musculacao,17.0,4.95,True,21.0
945,2024-05-27,2025-03-24,Mensal,129.9,Zona Oeste,Yoga,36.0,3.1,False,0.0
1335,2024-09-30,,Anual,85.4,Zona Oeste,Spinning,36.0,2.53,True,5.0
812,27/07/2025,,Mensal,129.9,Zona Leste,Musculacao,63.0,6.73,True,25.0
1254,2025-03-18,2025-05-28, Trimestral,109.9,Zona Leste,Yoga,36.0,2.82,False,
922,2025-10-17,,Anual,89.9,Zona Leste,,33.0,3.85,True,8.0
228,2024-08-04,,Trimestral,109.9,Centro,Spinning,31.0,4.11,True,10.0
1300,19/05/2024,2024-06-13,Mensal,129.9,Zona Oeste,Musculacao,21.0,3.88,True,17.0
856,26/04/2024,,Mensal,129.9,Centro,Musculacao,52.0,7.0,True,33.0
1028,2024-07-30,2024-11-13,Mensal,-129.9,Centro,Spinning,46.0,,False,0.0
725,2024-01-15,,mensal ,129.9, Centro ,Crossfit,53.0,3.75,True,57.0
67,2025-06-03,2025-09-03,Trimestral,109.9,Zona Leste,Crossfit,,1.71,False,0.0
394,2025-06-21,2025-12-25,Trimestral,104.4, Zona Leste ,Musculacao,38.0,3.0,True,12.0
580,2024-12-13,,Mensal,129.9,Zona Leste,Musculacao,25.0,4.63,True,19.0
25,2025-05-07,,Trimestral,109.9,Zona Oeste,,33.0,5.63,True,22.0
212,2025-07-28,2025-11-25,Trimestral,306.61,Zona Leste,Musculacao,28.0,4.5,False,0.0
1194,2025-03-08,2025-04-17,Anual,89.9,Centro,Musculacao,43.0,3.12,True,10.0
825,2024-06-07,,Anual,89.9,Zona Leste,,18.0,2.43,True,4.0
537,2025-04-07,,Mensal,123.4,Centro,Funcional,42.0,7.0,True,20.0
963,2025-07-01,,Mensal,129.9,Zona Leste,Funcional,27.0,6.89,True,27.0
1133,2025-02-16,, Mensal ,123.4,Centro,Musculacao,37.0,,False,0.0
86,2025-05-15,,mensal,123.4,Centro,Musculacao,,2.11,True,4.0
1481,2025-01-28,,Mensal,123.4,Zona Oeste,Musculacao,24.0,4.01,True,13.0
273,2024-06-07,,Mensal,129.9,Zona Oeste,Spinning,28.0,4.23,True,13.0
968,07/11/2024,,Mensal,123.4,Zona Oeste,Funcional,39.0,5.35,True,13.0
744,2025-03-16,,Mensal,129.9,Zona Leste,Funcional,20.0,7.0,True,22.0
1392,2024-10-03,,Anual,89.9,Centro,Musculacao,22.0,4.89,True,20.0
631,2025-01-15,,Anual,89.9,Zona Leste,Funcional,30.0,6.5,True,21.0
1387,2025-02-27,,Trimestral,109.9, Zona Leste ,Musculacao,65.0,1.59,False,0.0
1441,2024-10-08,2024-10-21,Mensal,116.91, Centro ,Musculacao,51.0,1.07,False,0.0
506,2025-05-10,,Trimestral,109.9,Centro,Spinning,,3.53,True,
274,2024-10-03,,Trimestral,109.9, Centro ,Musculacao,37.0,2.76,True,18.0
760,2025-02-23,2025-04-06,Mensal,123.4,Zona Leste,,37.0,3.91,True,19.0
363,2025-04-25,,Mensal,129.9,Centro,Spinning,39.0,3.18,True,17.0
623,2025-04-08,2025-09-05,Anual,-89.9,Zona Leste,Spinning,1.0,3.89,True,15.0
3,2024-08-13,2025-03-01,Anual,85.4,Zona Leste,Spinning,36.0,3.31,False,0.0
7,2024-12-29,,Trimestral,109.9,Zona Oeste,Musculacao,24.0,3.64,True,13.0
312,2025-11-04,,Mensal,129.9,Zona Leste,Musculacao,37.0,7.0,True,27.0
1030,15/11/2024,,MENSAL,129.9,Zona Oeste,Musculacao,38.0,1.08,True,5.0
666,2024-02-07,,Trimestral,109.9,Zona Leste,Musculacao,25.0,3.33,True,10.0
991,10/07/2025,,TRIMESTRAL,109.9, Centro ,Funcional,39.0,2.8,True,13.0
1026,2025-11-04,,Mensal,382.64,Zona Leste,Musculacao,25.0,2.1,False,0.0
216,2025-03-15,,Trimestral,109.9,Zona Oeste,Musculacao,52.0,3.16,False,0.0
1453,2024-02-22,,Anual,89.9,Zona Leste,Musculacao,28.0,4.79,True,12.0
28,2024-08-18,,Mensal,129.9,Zona Oeste,Funcional,18.0,1.67,True,5.0
1121,2024-10-25,2025-06-03,Trimestral,109.9, Centro ,,26.0,1.24,True,1.0
915,2025-09-20,,Anual,89.9,Zona Oeste,Musculacao,62.0,6.25,True,17.0
713,08/03/2025,,Trimestral,109.9,Centro,Yoga,40.0,3.04,True,12.0
639,2024-08-26,,Trimestral,109.9,Zona Oeste,Musculacao,41.0,7.0,True,25.0
1139,2024-11-29,,Mensal,123.4,Centro,Funcional,30.0,3.89,True,12.0
692,2024-02-12,,Anual,80.91,Zona Oeste,Yoga,31.0,2.2,False,0.0
1050,2025-03-07,2025-07-04,Mensal,129.9,Zona Leste,Musculacao,28.0,4.06,False,0.0
625,18/04/2025,2025-05-23,Anual,89.9,Zona Leste,Crossfit,37.0,1.01,False,0.0
1146,2024-03-08,,Mensal,123.4,Centro,Musculacao,28.0,,True,20.0
257,2024-06-24,2024-10-31,Trimestral,109.9,Zona Leste,Crossfit,17.0,3.56,True,13.0
26,2025-11-15,,MENSAL,129.9,Zona Leste,Musculacao,34.0,2.48,False,0.0
337,2024-11-13,2024-12-10,Mensal,123.4,Zona Leste,Musculacao,23.0,1.45,False,0.0
573,2025-11-08,,Mensal,129.9,Zona Leste,Musculacao,50.0,3.37,False,0.0
48,2024-03-14,,Mensal,129.9,Zona Oeste,Musculacao,31.0,4.32,True,19.0
107,2025-01-27,2025-07-20,Mensal,129.9,Centro,Spinning,31.0,2.68,False,0.0
350,27/01/2024,2025-05-09,Mensal,129.9,Zona Oeste,Musculacao,26.0,1.57,False,0.0
56,2025-09-12,,Trimestral,109.9,Zona Oeste,Musculacao,34.0,3.26,False,0.0
1178,2025-08-17,,Mensal,123.4,Centro,Musculacao,38.0,7.0,True,23.0
214,2025-07-02,,Trimestral,109.9,Centro,Spinning,41.0,4.18,True,18.0
121,09/01/2024,2024-05-16,Trimestral,104.4,Zona Leste,Funcional,31.0,3.0,False,0.0
918,2024-05-26,2024-07-10,Mensal,129.9,Zona Oeste,,39.0,3.81,True,14.0
1158,2024-02-26,2024-08-04,MENSAL,129.9,Zona Oeste,Spinning,57.0,2.59,False,0.0
73,2024-02-07,,Anual,89.9,Zona Oeste,Musculacao,27.0,4.56,True,20.0
1169,2024-02-26,,Trimestral,109.9,Zona Oeste,Yoga,34.0,1.07,False,0.0
758,2024-07-26,,Anual,89.9,Centro,Funcional,40.0,2.0,False,0.0
46,07/06/2025,,Trimestral,109.9,Zona Leste,Funcional,25.0,2.65,True,5.0
1302,2025-05-17,,Trimestral,109.9,Zona Oeste,Musculacao,46.0,3.79,True,13.0
524,2025-11-07,,Trimestral,109.9, Zona Leste ,Funcional,35.0,3.19,True,
917,2024-11-27,,Mensal,129.9,Zona Leste,Musculacao,23.0,3.42,True,12.0
1180,2024-05-06,,Mensal,116.91,Zona Leste,Funcional,25.0,2.31,True,12.0
1112,2025-01-29,2025-05-17,Mensal,129.9,Centro,Musculacao,21.0,0.31,False,0.0
839,2024-02-03,,Mensal,129.9, Zona Oeste ,Crossfit,17.0,5.51,True,13.0
534,2024-10-31,,Trimestral,109.9,Zona Leste,Funcional,47.0,5.67,True,22.0
1170,2024-04-04,,Mensal,123.4,Zona Oeste,Musculacao,23.0,6.27,True,17.0
604,2025-02-26,,Trimestral,109.9,Centro,Spinning,42.0,3.38,True,12.0
466,2024-06-02,,Trimestral,109.9,Zona Leste,Yoga,31.0,3.39,True,12.0
1126,2025-06-29,,Trimestral,109.9,Zona Leste,,38.0,4.4,True,12.0
1316,2025-11-11,,Trimestral,109.9,Zona Oeste,Spinning,25.0,3.03,True,21.0
820,2024-07-11,,Mensal,129.9,Centro,Yoga,30.0,3.51,True,10.0
1000,05/03/2025,,Mensal,129.9,Zona Oeste,Funcional,36.0,3.82,True,11.0
61,2025-04-01,2025-07-16,TRIMESTRAL,109.9,Centro,Spinning,58.0,2.15,False,0.0
953,2024-11-28,2025-02-12,Mensal,129.9,Zona Oeste,Spinning,33.0,1.46,False,0.0
93,29/03/2024,,Mensal,129.9,Centro,Funcional,32.0,6.22,True,30.0
667,2024-09-13,,Trimestral,109.9,Centro,Funcional,47.0,5.06,True,15.0
742,2025-06-03,,Mensal,129.9,Zona Leste,Spinning,17.0,2.2,True,9.0
195,20/09/2025,,Mensal,123.4,Zona Oeste,,37.0,,True,11.0
281,2024-11-26,,Mensal,129.9,Zona Leste,Spinning,21.0,5.84,True,24.0
696,2024-04-28,2024-07-13,Mensal,123.4,Centro,Crossfit,45.0,2.4,False,
360,2025-09-17,,Trimestral,98.91,Zona Leste,Yoga,27.0,3.69,True,16.0
520,2025-11-07,2025-11-29,Trimestral,104.4,Zona Leste,Musculacao,53.0,,False,0.0
1235,2024-11-19,,Mensal,129.9,Zona Leste,Musculacao,21.0,6.17,True,26.0
810,2024-04-16,,Anual,89.9,Centro,Musculacao,33.0,4.41,True,12.0
183,2024-03-29,2024-05-14,Mensal,129.9,Zona Oeste,Crossfit,40.0,0.54,False,0.0
1055,2024-11-25,,Mensal,129.9,Zona Leste,Musculacao,37.0,4.94,True,16.0
111,2025-08-28,,Mensal,129.9,Zona Leste,Crossfit,27.0,3.96,True,14.0
43,2024-11-18,2025-02-02,Trimestral,109.9,Zona Leste,Funcional,35.0,1.35,False,0.0
747,2025-06-23,,Mensal,129.9,Zona Leste,Spinning,33.0,3.81,True,13.0
967,2025-08-22,,Anual,89.9,Centro,Funcional,36.0,2.26,False,0.0
205,2024-06-15,,mensal ,123.4,Zona Oeste,Funcional,44.0,,True,13.0
1051,2024-01-16,,Trimestral,104.4,Zona Oeste,Crossfit,17.0,2.82,True,60.0
53,2025-09-08,,Trimestral,98.91,Zona Leste,Yoga,27.0,6.18,True,17.0
546,2024-06-20,2024-09-04,Mensal,123.4,Zona Leste,Musculacao,45.0,2.82,True,7.0
69,2025-09-18,,MENSAL,129.9,Zona Oeste,Musculacao,40.0,2.05,False,0.0
1002,2025-05-14,2025-07-05,MENSAL,123.4,Zona Oeste,Spinning,36.0,2.2,True,
904,2024-04-16,2024-05-06,Mensal,116.91,Centro,Musculacao,,3.13,False,0.0
794,2025-11-28,,Mensal,129.9,Zona Leste,Musculacao,35.0,0.88,False,0.0
184,2025-01-18,2025-06-12,Mensal,129.9,Zona Leste,Funcional,25.0,2.71,False,0.0
138,2024-05-09,2024-07-10,Mensal,123.4,Centro,Crossfit,41.0,5.98,True,16.0
1024,01/10/2025,,MENSAL,129.9,Zona Oeste,Funcional,24.0,3.02,True,7.0
81,2025-02-06,2025-12-11,Trimestral,109.9,Centro,Musculacao,33.0,2.9,False,0.0
1343,2024-07-27,,Mensal,129.9,Zona Leste,Spinning,28.0,,True,15.0
106,2025-10-12,,Trimestral,109.9,Zona Leste,Musculacao,23.0,3.35,True,8.0
1198,2024-02-18,,Trimestral,319.32,Zona Leste,Spinning,43.0,3.77,True,10.0
542,2025-05-02,,Trimestral,109.9,Centro,Crossfit,18.0,5.38,False,0.0
778,2025-01-23,,Mensal,129.9,Zona Leste,Crossfit,37.0,1.54,True,6.0
481,2025-11-19,,Mensal,129.9,Centro,Musculacao,28.0,6.22,True,16.0
166,2024-07-11,2024-09-26,mensal ,116.91,Centro,Spinning,54.0,4.43,False,0.0
249,2024-02-11,,Mensal,367.3,Zona Oeste,Spinning,20.0,6.63,True,17.0
308,2025-02-09,,Trimestral,109.9, Zona Leste ,Musculacao,44.0,1.3,False,0.0
447,2025-04-23,2025-06-10,Anual,85.4,Zona Leste,Musculacao,29.0,3.8,True,12.0
786,2025-01-31,,Mensal,129.9,Zona Leste,Funcional,37.0,4.03,False,
335,2024-05-01,,Mensal,129.9,Zona Leste,Musculacao,32.0,3.12,True,10.0
98,2024-05-21,2024-08-27,Mensal,129.9,Zona Leste,Musculacao,31.0,2.46,True,3.0
859,2024-08-11,2024-12-30,Mensal,129.9, Centro ,Musculacao,49.0,1.48,False,0.0
738,2025-08-30,,Mensal,116.91,Zona Leste,Musculacao,37.0,6.39,True,28.0
926,2025-05-26,, Mensal ,129.9, Zona Oeste ,Spinning,28.0,7.0,True,25.0
883,2025-02-19,,Anual,85.4,Zona Leste,Yoga,24.0,3.74,True,11.0
995,2025-01-19,,Anual,89.9,Centro,Yoga,16.0,1.94,True,9.0
103,2024-11-11,,Mensal,129.9,Zona Oeste,Musculacao,37.0,4.24,True,17.0
435,2025-01-23,,Mensal,-129.9,Zona Oeste,Funcional,29.0,3.3,True,9.0
75,2025-02-14,,Mensal,129.9,Zona Leste,Spinning,44.0,2.41,True,9.0
1382,2025-04-16,2025-08-29,MENSAL,129.9,Zona Leste,Crossfit,32.0,1.98,False,0.0
925,2025-04-14,,Mensal,129.9,Centro,Musculacao,32.0,,True,13.0
1401,2024-12-12,,Mensal,129.9,Zona Leste,Musculacao,43.0,2.1,True,9.0
303,2025-04-18,2025-08-13,Mensal,123.4,Zona Leste,Funcional,38.0,2.74,True,12.0
1332,2025-02-11,,Mensal,129.9,Zona Oeste,Musculacao,25.0,1.87,True,9.0
1301,2025-02-17,2025-06-29,mensal ,129.9,Centro,Funcional,47.0,3.01,True,14.0
1260,2025-06-15,,Anual,80.91,Zona Oeste,Funcional,38.0,2.5,True,7.0
763,2024-04-19,,Mensal,129.9,Zona Oeste,Yoga,23.0,4.81,True,16.0
734,2025-08-22,,Mensal,129.9,Centro,Musculacao,32.0,3.28,True,
389,2025-05-02,,Mensal,129.9,Centro,Musculacao,29.0,3.96,True,14.0
236,14/09/2024,,Trimestral,109.9,Zona Oeste,Funcional,22.0,1.77,False,0.0
1365,09/06/2025,,Mensal,129.9,Zona Leste,Funcional,25.0,2.7,False,0.0
268,2025-06-01,,Mensal,129.9,Zona Leste,Musculacao,26.0,6.03,True,19.0
306,2025-07-01,,Mensal,386.32,Zona Oeste,Musculacao,999.0,5.27,True,22.0
990,2024-05-14,,Trimestral,109.9,Zona Oeste,Musculacao,20.0,2.76,True,8.0
118,2024-03-10,2024-06-06,Trimestral,109.9,Zona Oeste,Spinning,43.0,1.92,True,7.0
1248,30/08/2025,,Mensal,123.4, Zona Leste ,Musculacao,45.0,4.1,False,0.0
674,2025-05-30,,Trimestral,109.9,Zona Leste,Musculacao,38.0,3.25,True,15.0
250,2025-05-24,,Mensal,123.4,Zona Leste,Musculacao,24.0,3.33,True,13.0
1221,2025-02-18,2025-06-17,Mensal,123.4,Zona Oeste,Funcional,,1.46,False,0.0
1107,2024-09-03,,Mensal,129.9,Zona Oeste,Yoga,30.0,6.3,True,22.0
72,2025-08-11,,Mensal,129.9,Zona Oeste,,29.0,1.24,False,0.0
95,2025-04-05,2025-05-20,Mensal,129.9,Centro,Musculacao,17.0,2.91,True,9.0
1373,05/11/2025,,Mensal,129.9, Zona Leste ,Crossfit,32.0,2.59,True,5.0
34,2024-08-30,,Mensal,129.9,Zona Oeste,Crossfit,48.0,3.09,True,15.0
800,2025-01-31,,Trimestral,104.4,Zona Oeste,Yoga,63.0,4.52,True,8.0
154,2025-06-11,2025-08-05,Trimestral,109.9, Zona Leste ,Spinning,19.0,5.86,True,30.0
449,2024-06-24,,Mensal,129.9,Zona Leste,Funcional,36.0,3.65,True,19.0
446,2024-09-23,,Trimestral,109.9,Centro,Musculacao,21.0,7.0,True,23.0
772,2025-11-30,,Trimestral,109.9,Zona Oeste,Musculacao,38.0,2.63,False,0.0
717,2024-04-11,,Trimestral,109.9,Zona Leste,Crossfit,33.0,3.99,False,0.0
1151,2024-10-25,,Mensal,129.9,Centro,Crossfit,28.0,2.72,True,54.0
1177,2024-03-08,,Mensal,116.91,Zona Oeste,Musculacao,32.0,3.24,True,8.0
1351,2025-06-06,,Trimestral,109.9,Zona Leste,Yoga,27.0,,True,29.0
1062,2025-03-23,,Trimestral,109.9,Zona Oeste,Musculacao,39.0,5.85,True,27.0
78,23/02/2025,,Trimestral,109.9,Centro,Musculacao,58.0,5.71,True,23.0
85,2025-09-20,,Mensal,129.9,Zona Oeste,Crossfit,,5.11,False,0.0
1299,2024-07-19,2024-09-11,Trimestral,109.9,Zona Oeste,Musculacao,40.0,1.85,False,0.0
83,2024-03-06,2024-04-14,Trimestral,109.9,Zona Leste,Spinning,26.0,1.83,True,8.0
458,2025-08-25,,Mensal,123.4,Zona Leste,Yoga,20.0,1.72,True,8.0
971,2025-06-28,,Mensal,129.9,Zona Leste,Yoga,,,True,12.0
677,28/03/2024,2024-07-20,Anual,89.9, Zona Leste ,Musculacao,32.0,2.86,False,0.0
1485,2024-01-24,2024-09-30,Trimestral,109.9,Zona Leste,Funcional,35.0,5.92,True,
1350,2024-03-22,2024-07-07,Mensal,129.9, Zona Leste ,Funcional,41.0,1.97,False,0.0
437,2024-02-11,2024-05-22,Mensal,129.9,Zona Oeste,Musculacao,33.0,4.59,True,17.0
771,2024-11-04,2025-03-01,Mensal,129.9,Zona Oeste,Crossfit,23.0,1.67,False,0.0
645,2025-07-19,,Trimestral,109.9,Zona Leste,Spinning,34.0,3.21,False,0.0
909,2024-03-07,2024-06-28,Mensal,129.9,Zona Leste,Crossfit,31.0,1.5,False,0.0
1115,2024-01-19,,Anual,85.4,Zona Leste,Crossfit,26.0,1.09,True,6.0
1229,2024-03-14,,Anual,89.9,Zona Leste,Spinning,17.0,3.56,False,0.0
1152,2025-05-05,,Anual,85.4, Zona Leste ,Funcional,43.0,4.63,True,18.0
405,2024-01-22,2024-03-11,Anual,89.9,Zona Oeste,Spinning,37.0,,True,23.0
1342,2025-10-28,,Trimestral,109.9,Zona Leste,Crossfit,36.0,3.64,False,0.0
986,2024-02-20,,Anual,89.9, Zona Leste ,Spinning,34.0,2.24,False,0.0
1228,2025-10-22,2025-12-24,Mensal,129.9,Zona Leste,Musculacao,17.0,2.2,True,6.0
105,2025-03-28,,Trimestral,109.9,Zona Leste,Spinning,31.0,3.68,False,0.0
610,2024-08-21,2024-10-02,mensal,123.4,Zona Leste,Funcional,30.0,2.11,False,0.0
1271,2025-06-20,,Anual,85.4,Zona Leste,Yoga,55.0,6.87,True,24.0
689,2025-08-18,,Trimestral,109.9,Zona Leste,Yoga,25.0,4.28,True,12.0
1001,2025-10-25,,Mensal,123.4,Zona Leste,Musculacao,44.0,2.2,False,0.0
827,2025-11-11,,Trimestral,98.91, Zona Leste ,Musculacao,51.0,5.02,False,0.0
984,04/01/2024,2024-02-10,Mensal,129.9,Zona Leste,Spinning,29.0,2.83,True,13.0
63,2025-02-02,,TRIMESTRAL,104.4,Centro,Musculacao,24.0,2.37,True,11.0
282,03/07/2025,,Mensal,129.9,Centro,Funcional,43.0,1.07,False,0.0
779,2025-10-06,,Trimestral,109.9,Centro,Funcional,39.0,5.47,True,30.0
1044,2024-08-10,,Trimestral,109.9,Zona Leste,,35.0,3.69,True,21.0
239,2024-10-22,,Mensal,123.4,Zona Oeste,Yoga,40.0,2.02,True,11.0
224,2024-04-21,,Anual,85.4,Zona Oeste,Spinning,61.0,2.73,False,0.0
146,2025-01-14,,Mensal,123.4, Zona Oeste ,Musculacao,18.0,1.56,True,10.0
1440,2025-03-10,,Anual,89.9,Zona Leste,Spinning,20.0,3.46,True,11.0
374,2024-11-20,,Mensal,116.91,Centro,Crossfit,37.0,1.75,False,0.0
1396,2024-05-26,,Mensal,371.15,Zona Leste,Yoga,38.0,5.76,True,10.0
119,2025-01-18,2025-08-11,Mensal,123.4,Centro,Musculacao,22.0,3.72,True,12.0
1160,2024-09-01,,trimestral,109.9,Zona Leste,Funcional,24.0,3.73,True,14.0
251,2025-08-08,,Trimestral,109.9,Zona Oeste,Spinning,38.0,1.07,False,0.0
1488,2025-09-23,,Mensal,129.9,Zona Oeste,Musculacao,45.0,1.2,False,0.0
1245,2024-06-15,2024-11-10,Mensal,129.9,Zona Leste,Funcional,36.0,,False,0.0
943,2024-11-08,,Mensal,129.9,Zona Leste,Funcional,36.0,4.5,False,0.0
10,2025-06-15,,mensal,129.9,Zona Oeste,Crossfit,32.0,2.23,True,8.0
450,2024-08-25,, Trimestral,-109.9,Centro,Funcional,53.0,4.75,False,0.0
932,06/08/2024,2025-09-16,Mensal,129.9,Zona Oeste,Crossfit,36.0,,False,0.0
709,2024-07-18,,Mensal,345.27,Zona Leste,Crossfit,50.0,4.74,True,21.0
256,2024-10-12,,trimestral,109.9,Zona Oeste,Musculacao,28.0,4.36,True,20.0
594,2025-02-11,,Trimestral,109.9,Zona Leste,Musculacao,36.0,4.04,True,
390,2025-04-03,,ANUAL,89.9,Zona Leste,Crossfit,34.0,7.0,True,30.0
1010,04/09/2024,2024-11-11,Mensal,123.4, Zona Oeste ,Crossfit,23.0,0.5,True,2.0
1237,2025-11-10,,Mensal,129.9,Zona Leste,Crossfit,38.0,4.75,True,18.0
558,2024-08-10,,Mensal,129.9,Zona Oeste,Musculacao,19.0,3.17,True,
1326,2025-10-06,,Anual,89.9,Zona Oeste,Spinning,49.0,2.09,True,5.0
887,2025-11-03,,Mensal,129.9,Centro,Musculacao,29.0,,True,8.0
461,2025-02-04,,Trimestral,109.9,Zona Oeste,Musculacao,20.0,1.88,True,7.0
724,2024-04-30,2025-01-18,Anual,89.9,Zona Leste,Musculacao,29.0,1.31,False,0.0
1423,2024-07-29,2025-01-17,Mensal,116.91,Zona Leste,Musculacao,24.0,1.2,False,0.0
145,2024-06-05,2024-09-21,Mensal,116.91,Zona Leste,Musculacao,32.0,4.11,True,13.0
502,2024-09-23,,Anual,85.4,Zona Leste,Crossfit,18.0,5.28,True,20.0
1129,2024-08-23,,Trimestral,104.4, Zona Leste ,Musculacao,44.0,3.06,False,0.0
740,2024-03-19,,Mensal,129.9,Zona Oeste,Musculacao,38.0,6.21,True,26.0
1426,30/01/2024,2024-06-23,Mensal,129.9, Zona Oeste ,Musculacao,27.0,1.14,False,0.0
869,2024-07-28,,Mensal,116.91,Zona Leste,Crossfit,24.0,1.8,True,5.0
732,20/06/2025,,Mensal,129.9,Zona Oeste,,30.0,,True,19.0
540,2025-08-25,,Anual,80.91,Zona Oeste,Musculacao,44.0,3.46,True,
